time,"I(RX1)","I(RX2)","I(RDC)","I(LQ|XI884)","I(LD|XI884)","I(LX|XI884)"
1.624800e-09,-6.319025e-04,-6.404800e-04,1.128864e-03,-1.001840e-06,1.405162e-03,-4.852924e-04
1.624900e-09,-6.339080e-04,-6.384906e-04,1.128870e-03,-9.843967e-07,1.413180e-03,-4.896493e-04
1.625000e-09,-6.359074e-04,-6.364949e-04,1.128876e-03,-9.407840e-07,1.421137e-03,-4.939957e-04
1.625100e-09,-6.379007e-04,-6.344928e-04,1.128882e-03,-8.717874e-07,1.429028e-03,-4.983239e-04
1.625200e-09,-6.398880e-04,-6.324845e-04,1.128888e-03,-7.801901e-07,1.436848e-03,-5.026333e-04
1.625300e-09,-6.418692e-04,-6.304700e-04,1.128894e-03,-6.706628e-07,1.444600e-03,-5.069328e-04
1.625400e-09,-6.438443e-04,-6.284493e-04,1.128900e-03,-5.495204e-07,1.452286e-03,-5.112393e-04
1.625500e-09,-6.458134e-04,-6.264225e-04,1.128906e-03,-4.243605e-07,1.459915e-03,-5.155766e-04
1.625600e-09,-6.477763e-04,-6.243897e-04,1.128913e-03,-3.036034e-07,1.467496e-03,-5.199715e-04
1.625700e-09,-6.497331e-04,-6.223508e-04,1.128919e-03,-1.959634e-07,1.475038e-03,-5.244500e-04
1.625800e-09,-6.516836e-04,-6.203059e-04,1.128926e-03,-1.098837e-07,1.482551e-03,-5.290328e-04
1.625900e-09,-6.536277e-04,-6.182550e-04,1.128933e-03,-5.297185e-08,1.490039e-03,-5.337316e-04
1.626000e-09,-6.555653e-04,-6.161980e-04,1.128940e-03,-3.147037e-08,1.497505e-03,-5.385469e-04
1.626100e-09,-6.574964e-04,-6.141350e-04,1.128947e-03,-4.979728e-08,1.504946e-03,-5.434673e-04
1.626200e-09,-6.594209e-04,-6.120659e-04,1.128955e-03,-1.101840e-07,1.512357e-03,-5.484722e-04
1.626300e-09,-6.613387e-04,-6.099906e-04,1.128962e-03,-2.124348e-07,1.519728e-03,-5.535344e-04
1.626400e-09,-6.632498e-04,-6.079091e-04,1.128970e-03,-3.538244e-07,1.527051e-03,-5.586261e-04
1.626500e-09,-6.651541e-04,-6.058213e-04,1.128977e-03,-5.291442e-07,1.534316e-03,-5.637231e-04
1.626600e-09,-6.670517e-04,-6.037273e-04,1.128984e-03,-7.308992e-07,1.541516e-03,-5.688093e-04
1.626700e-09,-6.689426e-04,-6.016271e-04,1.128992e-03,-9.496509e-07,1.548647e-03,-5.738790e-04
1.626800e-09,-6.708269e-04,-5.995209e-04,1.128998e-03,-1.174488e-06,1.555709e-03,-5.789367e-04
1.626900e-09,-6.727046e-04,-5.974086e-04,1.129005e-03,-1.393605e-06,1.562704e-03,-5.839951e-04
1.627000e-09,-6.745757e-04,-5.952903e-04,1.129011e-03,-1.594948e-06,1.569636e-03,-5.890715e-04
1.627100e-09,-6.764404e-04,-5.931663e-04,1.129017e-03,-1.766899e-06,1.576509e-03,-5.941834e-04
1.627200e-09,-6.782986e-04,-5.910364e-04,1.129023e-03,-1.898948e-06,1.583326e-03,-5.993444e-04
1.627300e-09,-6.801504e-04,-5.889009e-04,1.129029e-03,-1.982317e-06,1.590091e-03,-6.045615e-04
1.627400e-09,-6.819958e-04,-5.867597e-04,1.129035e-03,-2.010507e-06,1.596802e-03,-6.098344e-04
1.627500e-09,-6.838348e-04,-5.846128e-04,1.129040e-03,-1.979717e-06,1.603457e-03,-6.151557e-04
1.627600e-09,-6.856675e-04,-5.824602e-04,1.129046e-03,-1.889141e-06,1.610054e-03,-6.205137e-04
1.627700e-09,-6.874938e-04,-5.803019e-04,1.129051e-03,-1.741109e-06,1.616587e-03,-6.258953e-04
1.627800e-09,-6.893137e-04,-5.781378e-04,1.129057e-03,-1.541057e-06,1.623055e-03,-6.312894e-04
1.627900e-09,-6.911272e-04,-5.759681e-04,1.129062e-03,-1.297347e-06,1.629455e-03,-6.366898e-04
1.628000e-09,-6.929342e-04,-5.737926e-04,1.129068e-03,-1.020911e-06,1.635788e-03,-6.420965e-04
1.628100e-09,-6.947347e-04,-5.716115e-04,1.129073e-03,-7.247545e-07,1.642057e-03,-6.475161e-04
1.628200e-09,-6.965286e-04,-5.694248e-04,1.129079e-03,-4.233195e-07,1.648268e-03,-6.529609e-04
1.628300e-09,-6.983159e-04,-5.672327e-04,1.129085e-03,-1.317575e-07,1.654426e-03,-6.584462e-04
1.628400e-09,-7.000965e-04,-5.650352e-04,1.129091e-03,1.348640e-07,1.660538e-03,-6.639875e-04
1.628500e-09,-7.018704e-04,-5.628324e-04,1.129097e-03,3.623664e-07,1.666609e-03,-6.695975e-04
1.628600e-09,-7.036373e-04,-5.606243e-04,1.129104e-03,5.382325e-07,1.672642e-03,-6.752830e-04
1.628700e-09,-7.053973e-04,-5.584109e-04,1.129111e-03,6.523008e-07,1.678636e-03,-6.810436e-04
1.628800e-09,-7.071503e-04,-5.561922e-04,1.129118e-03,6.973421e-07,1.684587e-03,-6.868708e-04
1.628900e-09,-7.088961e-04,-5.539680e-04,1.129125e-03,6.694893e-07,1.690489e-03,-6.927493e-04
1.629000e-09,-7.106348e-04,-5.517384e-04,1.129132e-03,5.684983e-07,1.696331e-03,-6.986592e-04
1.629100e-09,-7.123662e-04,-5.495032e-04,1.129140e-03,3.978258e-07,1.702102e-03,-7.045789e-04
1.629200e-09,-7.140903e-04,-5.472623e-04,1.129148e-03,1.645188e-07,1.707791e-03,-7.104887e-04
1.629300e-09,-7.158070e-04,-5.450156e-04,1.129157e-03,-1.210835e-07,1.713388e-03,-7.163736e-04
1.629400e-09,-7.175162e-04,-5.427632e-04,1.129166e-03,-4.458262e-07,1.718886e-03,-7.222255e-04
1.629500e-09,-7.192181e-04,-5.405050e-04,1.129175e-03,-7.943759e-07,1.724282e-03,-7.280431e-04
1.629600e-09,-7.209125e-04,-5.382412e-04,1.129185e-03,-1.149987e-06,1.729574e-03,-7.338318e-04
1.629700e-09,-7.225994e-04,-5.359717e-04,1.129195e-03,-1.495358e-06,1.734765e-03,-7.396009e-04
1.629800e-09,-7.242789e-04,-5.336968e-04,1.129205e-03,-1.813532e-06,1.739858e-03,-7.453607e-04
1.629900e-09,-7.259509e-04,-5.314166e-04,1.129216e-03,-2.088779e-06,1.744859e-03,-7.511196e-04
1.630000e-09,-7.276156e-04,-5.291312e-04,1.129227e-03,-2.307420e-06,1.749772e-03,-7.568814e-04
1.630100e-09,-7.292729e-04,-5.268408e-04,1.129239e-03,-2.458531e-06,1.754600e-03,-7.626439e-04
1.630200e-09,-7.309229e-04,-5.245453e-04,1.129250e-03,-2.534507e-06,1.759345e-03,-7.683992e-04
1.630300e-09,-7.325656e-04,-5.222449e-04,1.129262e-03,-2.531443e-06,1.764005e-03,-7.741348e-04
1.630400e-09,-7.342012e-04,-5.199394e-04,1.129274e-03,-2.449332e-06,1.768579e-03,-7.798360e-04
1.630500e-09,-7.358297e-04,-5.176290e-04,1.129286e-03,-2.292060e-06,1.773062e-03,-7.854889e-04
1.630600e-09,-7.374510e-04,-5.153135e-04,1.129298e-03,-2.067209e-06,1.777452e-03,-7.910831e-04
1.630700e-09,-7.390652e-04,-5.129929e-04,1.129310e-03,-1.785671e-06,1.781745e-03,-7.966141e-04
1.630800e-09,-7.406724e-04,-5.106671e-04,1.129322e-03,-1.461092e-06,1.785941e-03,-8.020841e-04
1.630900e-09,-7.422725e-04,-5.083363e-04,1.129334e-03,-1.109159e-06,1.790041e-03,-8.075019e-04
1.631000e-09,-7.438654e-04,-5.060003e-04,1.129346e-03,-7.467821e-07,1.794047e-03,-8.128813e-04
1.631100e-09,-7.454511e-04,-5.036594e-04,1.129357e-03,-3.911970e-07,1.797963e-03,-8.182392e-04
1.631200e-09,-7.470296e-04,-5.013136e-04,1.129369e-03,-5.905299e-08,1.801797e-03,-8.235924e-04
1.631300e-09,-7.486009e-04,-4.989631e-04,1.129380e-03,2.344636e-07,1.805552e-03,-8.289553e-04
1.631400e-09,-7.501648e-04,-4.966079e-04,1.129391e-03,4.764176e-07,1.809236e-03,-8.343375e-04
1.631500e-09,-7.517214e-04,-4.942481e-04,1.129402e-03,6.567777e-07,1.812852e-03,-8.397424e-04
1.631600e-09,-7.532705e-04,-4.918837e-04,1.129413e-03,7.689004e-07,1.816404e-03,-8.451675e-04
1.631700e-09,-7.548123e-04,-4.895148e-04,1.129424e-03,8.098226e-07,1.819892e-03,-8.506047e-04
1.631800e-09,-7.563467e-04,-4.871412e-04,1.129435e-03,7.803533e-07,1.823317e-03,-8.560421e-04
1.631900e-09,-7.578737e-04,-4.847630e-04,1.129447e-03,6.849634e-07,1.826676e-03,-8.614664e-04
1.632000e-09,-7.593933e-04,-4.823798e-04,1.129458e-03,5.314844e-07,1.829967e-03,-8.668652e-04
1.632100e-09,-7.609055e-04,-4.799918e-04,1.129470e-03,3.306313e-07,1.833188e-03,-8.722290e-04
1.632200e-09,-7.624102e-04,-4.775987e-04,1.129482e-03,9.537380e-08,1.836339e-03,-8.775526e-04
1.632300e-09,-7.639076e-04,-4.752005e-04,1.129494e-03,-1.598099e-07,1.839419e-03,-8.828362e-04
1.632400e-09,-7.653975e-04,-4.727973e-04,1.129506e-03,-4.197570e-07,1.842430e-03,-8.880842e-04
1.632500e-09,-7.668800e-04,-4.703890e-04,1.129518e-03,-6.694725e-07,1.845376e-03,-8.933051e-04
1.632600e-09,-7.683550e-04,-4.679758e-04,1.129531e-03,-8.949588e-07,1.848262e-03,-8.985091e-04
1.632700e-09,-7.698225e-04,-4.655578e-04,1.129543e-03,-1.083971e-06,1.851092e-03,-9.037059e-04
1.632800e-09,-7.712825e-04,-4.631350e-04,1.129555e-03,-1.226651e-06,1.853873e-03,-9.089034e-04
1.632900e-09,-7.727349e-04,-4.607077e-04,1.129567e-03,-1.316009e-06,1.856607e-03,-9.141051e-04
1.633000e-09,-7.741799e-04,-4.582759e-04,1.129579e-03,-1.348222e-06,1.859298e-03,-9.193097e-04
1.633100e-09,-7.756173e-04,-4.558397e-04,1.129591e-03,-1.322745e-06,1.861947e-03,-9.245103e-04
1.633200e-09,-7.770472e-04,-4.533992e-04,1.129603e-03,-1.242228e-06,1.864551e-03,-9.296954e-04
1.633300e-09,-7.784696e-04,-4.509544e-04,1.129615e-03,-1.112261e-06,1.867108e-03,-9.348497e-04
1.633400e-09,-7.798845e-04,-4.485052e-04,1.129627e-03,-9.409558e-07,1.869611e-03,-9.399565e-04
1.633500e-09,-7.812919e-04,-4.460517e-04,1.129640e-03,-7.383883e-07,1.872055e-03,-9.449996e-04
1.633600e-09,-7.826916e-04,-4.435937e-04,1.129652e-03,-5.159490e-07,1.874432e-03,-9.499655e-04
1.633700e-09,-7.840838e-04,-4.411314e-04,1.129665e-03,-2.856238e-07,1.876736e-03,-9.548452e-04
1.633800e-09,-7.854684e-04,-4.386645e-04,1.129678e-03,-5.925675e-08,1.878963e-03,-9.596358e-04
1.633900e-09,-7.868452e-04,-4.361933e-04,1.129691e-03,1.521596e-07,1.881110e-03,-9.643404e-04
1.634000e-09,-7.882143e-04,-4.337176e-04,1.129704e-03,3.391215e-07,1.883175e-03,-9.689684e-04
1.634100e-09,-7.895757e-04,-4.312377e-04,1.129718e-03,4.941373e-07,1.885160e-03,-9.735339e-04
1.634200e-09,-7.909292e-04,-4.287537e-04,1.129732e-03,6.121051e-07,1.887067e-03,-9.780543e-04
1.634300e-09,-7.922749e-04,-4.262656e-04,1.129746e-03,6.905226e-07,1.888898e-03,-9.825481e-04
1.634400e-09,-7.936128e-04,-4.237735e-04,1.129761e-03,7.295218e-07,1.890657e-03,-9.870329e-04
1.634500e-09,-7.949429e-04,-4.212775e-04,1.129775e-03,7.317319e-07,1.892345e-03,-9.915236e-04
1.634600e-09,-7.962651e-04,-4.187776e-04,1.129790e-03,7.019866e-07,1.893963e-03,-9.960306e-04
1.634700e-09,-7.975796e-04,-4.162739e-04,1.129804e-03,6.468987e-07,1.895509e-03,-1.000559e-03
1.634800e-09,-7.988864e-04,-4.137663e-04,1.129818e-03,5.743326e-07,1.896981e-03,-1.005110e-03
1.634900e-09,-8.001854e-04,-4.112547e-04,1.129832e-03,4.928121e-07,1.898374e-03,-1.009677e-03
1.635000e-09,-8.014767e-04,-4.087391e-04,1.129846e-03,4.108991e-07,1.899682e-03,-1.014253e-03
1.635100e-09,-8.027602e-04,-4.062194e-04,1.129860e-03,3.365868e-07,1.900899e-03,-1.018827e-03
1.635200e-09,-8.040359e-04,-4.036954e-04,1.129874e-03,2.767449e-07,1.902017e-03,-1.023386e-03
1.635300e-09,-8.053038e-04,-4.011673e-04,1.129887e-03,2.366549e-07,1.903032e-03,-1.027919e-03
1.635400e-09,-8.065638e-04,-3.986349e-04,1.129900e-03,2.196654e-07,1.903938e-03,-1.032417e-03
1.635500e-09,-8.078159e-04,-3.960983e-04,1.129913e-03,2.269910e-07,1.904732e-03,-1.036874e-03
1.635600e-09,-8.090600e-04,-3.935575e-04,1.129926e-03,2.576669e-07,1.905415e-03,-1.041286e-03
1.635700e-09,-8.102960e-04,-3.910126e-04,1.129938e-03,3.086595e-07,1.905986e-03,-1.045654e-03
1.635800e-09,-8.115240e-04,-3.884637e-04,1.129951e-03,3.751245e-07,1.906448e-03,-1.049978e-03
1.635900e-09,-8.127439e-04,-3.859109e-04,1.129963e-03,4.507925e-07,1.906803e-03,-1.054265e-03
1.636000e-09,-8.139557e-04,-3.833543e-04,1.129976e-03,5.284531e-07,1.907057e-03,-1.058520e-03
1.636100e-09,-8.151593e-04,-3.807939e-04,1.129988e-03,6.005068e-07,1.907212e-03,-1.062748e-03
1.636200e-09,-8.163548e-04,-3.782298e-04,1.130000e-03,6.595433e-07,1.907273e-03,-1.066953e-03
1.636300e-09,-8.175422e-04,-3.756621e-04,1.130012e-03,6.989102e-07,1.907243e-03,-1.071141e-03
1.636400e-09,-8.187214e-04,-3.730908e-04,1.130024e-03,7.132307e-07,1.907126e-03,-1.075313e-03
1.636500e-09,-8.198927e-04,-3.705158e-04,1.130036e-03,6.988362e-07,1.906923e-03,-1.079470e-03
1.636600e-09,-8.210559e-04,-3.679372e-04,1.130047e-03,6.540811e-07,1.906636e-03,-1.083611e-03
1.636700e-09,-8.222111e-04,-3.653550e-04,1.130059e-03,5.795189e-07,1.906266e-03,-1.087733e-03
1.636800e-09,-8.233583e-04,-3.627691e-04,1.130070e-03,4.779251e-07,1.905813e-03,-1.091833e-03
1.636900e-09,-8.244977e-04,-3.601797e-04,1.130082e-03,3.541649e-07,1.905276e-03,-1.095904e-03
1.637000e-09,-8.256293e-04,-3.575866e-04,1.130093e-03,2.149149e-07,1.904653e-03,-1.099942e-03
1.637100e-09,-8.267530e-04,-3.549900e-04,1.130104e-03,6.825735e-08,1.903944e-03,-1.103941e-03
1.637200e-09,-8.278690e-04,-3.523899e-04,1.130115e-03,-7.682570e-08,1.903146e-03,-1.107895e-03
1.637300e-09,-8.289773e-04,-3.497864e-04,1.130126e-03,-2.110236e-07,1.902259e-03,-1.111801e-03
1.637400e-09,-8.300778e-04,-3.471795e-04,1.130137e-03,-3.252965e-07,1.901280e-03,-1.115655e-03
1.637500e-09,-8.311706e-04,-3.445694e-04,1.130148e-03,-4.114628e-07,1.900210e-03,-1.119456e-03
1.637600e-09,-8.322556e-04,-3.419560e-04,1.130159e-03,-4.627367e-07,1.899048e-03,-1.123205e-03
1.637700e-09,-8.333328e-04,-3.393395e-04,1.130170e-03,-4.741790e-07,1.897796e-03,-1.126902e-03
1.637800e-09,-8.344021e-04,-3.367197e-04,1.130180e-03,-4.430328e-07,1.896456e-03,-1.130553e-03
1.637900e-09,-8.354634e-04,-3.340968e-04,1.130191e-03,-3.689191e-07,1.895029e-03,-1.134160e-03
1.638000e-09,-8.365166e-04,-3.314706e-04,1.130201e-03,-2.538808e-07,1.893518e-03,-1.137727e-03
1.638100e-09,-8.375616e-04,-3.288411e-04,1.130211e-03,-1.022706e-07,1.891926e-03,-1.141258e-03
1.638200e-09,-8.385983e-04,-3.262084e-04,1.130221e-03,7.950851e-08,1.890255e-03,-1.144753e-03
1.638300e-09,-8.396265e-04,-3.235723e-04,1.130231e-03,2.833928e-07,1.888506e-03,-1.148212e-03
1.638400e-09,-8.406461e-04,-3.209329e-04,1.130240e-03,5.001510e-07,1.886678e-03,-1.151630e-03
1.638500e-09,-8.416572e-04,-3.182901e-04,1.130250e-03,7.199456e-07,1.884770e-03,-1.155002e-03
1.638600e-09,-8.426596e-04,-3.156441e-04,1.130260e-03,9.329279e-07,1.882778e-03,-1.158318e-03
1.638700e-09,-8.436533e-04,-3.129947e-04,1.130270e-03,1.129824e-06,1.880699e-03,-1.161571e-03
1.638800e-09,-8.446383e-04,-3.103421e-04,1.130280e-03,1.302475e-06,1.878527e-03,-1.164750e-03
1.638900e-09,-8.456146e-04,-3.076863e-04,1.130291e-03,1.444300e-06,1.876259e-03,-1.167849e-03
1.639000e-09,-8.465822e-04,-3.050275e-04,1.130301e-03,1.550649e-06,1.873891e-03,-1.170862e-03
1.639100e-09,-8.475411e-04,-3.023657e-04,1.130312e-03,1.619022e-06,1.871421e-03,-1.173789e-03
